UniqueID,DATE,TIME,start.time,Area,offset,Vcham,Vtube,Vinst,Vtot,Tcham,Pcham
Mar_23_294_SRS6_root,2023-03-10,14:57:59,2023-03-10 14:57:59,107.68,0,418.99555555555554,29,919,1.3669955555555555,30.2,101.325
Mar_23_289_SRS6_stem,2023-03-10,16:08:28,2023-03-10 16:08:28,462.19,0,2190.644,29,919,3.138644,28.3,101.325
Mar_23_290_SRS6_stem,2023-03-10,16:21:10,2023-03-10 16:21:10,462.19,0,2190.644,29,919,3.138644,28.3,101.325
Mar_23_291_SRS6_stem,2023-03-10,14:19:49,2023-03-10 14:19:49,213.35,0,1064.6016666666667,29,919,2.012601666666667,30.2,101.325
Mar_23_292_SRS6_stem,2023-03-10,14:30:39,2023-03-10 14:30:39,213.35,0,1064.6016666666667,29,919,2.012601666666667,30.2,101.325
Mar_23_296_SRS6_stem,2023-03-10,15:36:20,2023-03-10 15:36:20,462.19,0,2190.644,29,919,3.138644,28.3,101.325
Mar_23_297_SRS6_stem,2023-03-10,15:48:40,2023-03-10 15:48:40,462.19,0,2190.644,29,919,3.138644,28.3,101.325
Mar_23_295_SRS6_stem,2023-03-10,15:20:00,2023-03-10 15:20:00,462.19,0,2190.644,29,919,3.138644,28.3,101.325
Mar_23_293_SRS6_stem,2023-03-10,14:44:26,2023-03-10 14:44:26,213.35,0,1064.6016666666667,29,919,2.012601666666667,30.2,101.325
Mar_23_247_SRS6_CWD,2023-03-11,14:21:00,2023-03-11 14:21:00,107.68,0,418.99555555555554,29,919,1.3669955555555555,24.4,101.325
Mar_23_249_SRS6_stem,2023-03-11,15:11:00,2023-03-11 15:11:00,107.68,0,418.99555555555554,29,919,1.3669955555555555,24.1,101.325
Mar_23_253_SRS6_stem,2023-03-11,15:36:40,2023-03-11 15:36:40,107.68,0,418.99555555555554,29,919,1.3669955555555555,24.1,101.325
Mar_23_243_SRS6_CWD,2023-03-11,14:07:00,2023-03-11 14:07:00,213.35,0,1064.6016666666667,29,919,2.012601666666667,25.6,101.325
Mar_23_244_SRS6_CWD,2023-03-11,14:31:00,2023-03-11 14:31:00,107.68,0,418.99555555555554,29,919,1.3669955555555555,26.1,101.325
Mar_23_245_SRS6_CWD,2023-03-11,14:40:00,2023-03-11 14:40:00,107.68,0,418.99555555555554,29,919,1.3669955555555555,25.9,101.325
Mar_23_246_SRS6_CWD,2023-03-11,14:54:00,2023-03-11 14:54:00,107.68,0,418.99555555555554,29,919,1.3669955555555555,24.2,101.325
Mar_23_248_SRS6_stem,2023-03-11,15:05:00,2023-03-11 15:05:00,107.68,0,418.99555555555554,29,919,1.3669955555555555,24.1,101.325
Mar_23_250_SRS6_stem,2023-03-11,15:15:00,2023-03-11 15:15:00,107.68,0,418.99555555555554,29,919,1.3669955555555555,24.1,101.325
Mar_23_251_SRS6_stem,2023-03-11,15:25:00,2023-03-11 15:25:00,107.68,0,418.99555555555554,29,919,1.3669955555555555,24.1,101.325
Mar_23_252_SRS6_stem,2023-03-11,15:31:00,2023-03-11 15:31:00,107.68,0,418.99555555555554,29,919,1.3669955555555555,24.1,101.325
Mar_23_254_SRS6_stem,2023-03-11,15:50:30,2023-03-11 15:50:30,107.68,0,418.99555555555554,29,919,1.3669955555555555,24.2,101.325
Mar_23_255_SRS6_stem,2023-03-11,15:56:00,2023-03-11 15:56:00,107.68,0,418.99555555555554,29,919,1.3669955555555555,24.2,101.325
Mar_23_256_SRS6_stem,2023-03-11,16:02:00,2023-03-11 16:02:00,107.68,0,418.99555555555554,29,919,1.3669955555555555,24.2,101.325
Mar_23_257_SRS6_stem,2023-03-11,16:10:00,2023-03-11 16:10:00,213.35,0,1064.6016666666667,29,919,2.012601666666667,23.1,101.325
Mar_23_259_SRS6_stem,2023-03-11,16:20:15,2023-03-11 16:20:15,213.35,0,1064.6016666666667,29,919,2.012601666666667,23.1,101.325
Mar_23_221_SRS5_root,2023-03-12,11:27:48,2023-03-12 11:27:48,40.45,0,212.53666666666663,29,919,1.1605366666666663,25.4,101.325
Mar_23_218_SRS5_stem,2023-03-12,11:06:00,2023-03-12 11:06:00,107.68,0,418.99555555555554,29,919,1.3669955555555555,25.4,101.325
Mar_23_220_SRS5_stem,2023-03-12,11:18:00,2023-03-12 11:18:00,40.45,0,212.53666666666663,29,919,1.1605366666666663,25.4,101.325
Mar_23_222_SRS5_stem,2023-03-12,11:42:40,2023-03-12 11:42:40,213.35,0,1064.6016666666667,29,919,2.012601666666667,27.7,101.325
Mar_23_224_SRS5_stem,2023-03-12,12:12:35,2023-03-12 12:12:35,213.35,0,1064.6016666666667,29,919,2.012601666666667,27.7,101.325
Mar_23_225_SRS5_root,2023-03-12,12:28:00,2023-03-12 12:28:00,40.45,0,212.53666666666663,29,919,1.1605366666666663,27.7,101.325
Mar_23_226_SRS5_stem,2023-03-12,12:42:35,2023-03-12 12:42:35,213.35,0,1064.6016666666667,29,919,2.012601666666667,29,101.325
Mar_23_228_SRS5_stem,2023-03-12,13:07:15,2023-03-12 13:07:15,213.35,0,1064.6016666666667,29,919,2.012601666666667,29,101.325
Mar_23_229_SRS5_root,2023-03-12,13:16:45,2023-03-12 13:16:45,40.45,0,212.53666666666663,29,919,1.1605366666666663,29,101.325
Mar_23_230_SRS5_stem,2023-03-12,13:28:09,2023-03-12 13:28:09,107.68,0,418.99555555555554,29,919,1.3669955555555555,29,101.325
Mar_23_231_SRS5_stem,2023-03-12,13:38:57,2023-03-12 13:38:57,40.45,0,212.53666666666663,29,919,1.1605366666666663,29,101.325
Mar_23_232_SRS5_stem,2023-03-12,13:49:59,2023-03-12 13:49:59,40.45,0,212.53666666666663,29,919,1.1605366666666663,29,101.325
Mar_23_233_SRS5_root,2023-03-12,13:58:34,2023-03-12 13:58:34,40.45,0,212.53666666666663,29,919,1.1605366666666663,29,101.325
Mar_23_234_SRS5_stem,2023-03-12,14:35:40,2023-03-12 14:35:40,40.45,0,212.53666666666663,29,919,1.1605366666666663,28.3,101.325
Mar_23_235_SRS5_stem,2023-03-12,14:45:40,2023-03-12 14:45:40,40.45,0,212.53666666666663,29,919,1.1605366666666663,28.3,101.325
Mar_23_236_SRS5_stem,2023-03-12,14:54:20,2023-03-12 14:54:20,40.45,0,212.53666666666663,29,919,1.1605366666666663,28.3,101.325
Mar_23_237_SRS5_root,2023-03-12,15:04:10,2023-03-12 15:04:10,40.45,0,212.53666666666663,29,919,1.1605366666666663,28.3,101.325
Mar_23_238_SRS5_stem,2023-03-12,15:21:20,2023-03-12 15:21:20,107.68,0,418.99555555555554,29,919,1.3669955555555555,28.3,101.325
Mar_23_241_SRS5_root,2023-03-12,15:50:45,2023-03-12 15:50:45,40.45,0,212.53666666666663,29,919,1.1605366666666663,28.3,101.325
Mar_23_242_SRS5_root,2023-03-12,16:03:30,2023-03-12 16:03:30,40.45,0,212.53666666666663,29,919,1.1605366666666663,28.3,101.325
Mar_23_227_SRS5_stem,2023-03-12,12:53:45,2023-03-12 12:53:45,213.35,0,1064.6016666666667,29,919,2.012601666666667,29,101.325
Mar_23_239_SRS5_stem,2023-03-12,15:29:50,2023-03-12 15:29:50,107.68,0,418.99555555555554,29,919,1.3669955555555555,28.3,101.325
Mar_23_219_SRS5_stem,2023-03-12,11:11:00,2023-03-12 11:11:00,40.45,0,212.53666666666663,29,919,1.1605366666666663,25.4,101.325
Mar_23_223_SRS5_stem,2023-03-12,11:56:30,2023-03-12 11:56:30,213.35,0,1064.6016666666667,29,919,2.012601666666667,27.7,101.325
Mar_23_240_SRS5_stem,2023-03-12,15:37:30,2023-03-12 15:37:30,107.68,0,418.99555555555554,29,919,1.3669955555555555,28.3,101.325
Mar_23_191_SRS5_stem,2023-03-13,10:57:52,2023-03-13 10:57:52,107.68,0,418.99555555555554,29,919,1.3669955555555555,26.1,101.325
Mar_23_202_SRS5_CWD,2023-03-13,13:02:30,2023-03-13 13:02:30,107.68,0,418.99555555555554,29,919,1.3669955555555555,24.4,101.325
Mar_23_190_SRS5_stem,2023-03-13,10:44:34,2023-03-13 10:44:34,107.68,0,418.99555555555554,29,919,1.3669955555555555,26.1,101.325
Mar_23_193_SRS5_stem,2023-03-13,11:16:13,2023-03-13 11:16:13,107.68,0,418.99555555555554,29,919,1.3669955555555555,26.6,101.325
Mar_23_194_SRS5_stem,2023-03-13,11:23:37,2023-03-13 11:23:37,107.68,0,418.99555555555554,29,919,1.3669955555555555,26.6,101.325
Mar_23_195_SRS5_stem,2023-03-13,11:29:44,2023-03-13 11:29:44,107.68,0,418.99555555555554,29,919,1.3669955555555555,26.6,101.325
